'charged', 'aliphatic', 'aromatic', 'polar', 'neutral', 'hydrophobic', 'positively_charged', 'negatively_charged', 'tiny', 'small', 'large',Label
25.648, 21.902, 14.409, 28.53, 35.735, 35.735, 14.121, 11.527, 25.937, 58.501, 15.562,nonTransporter
28.066, 18.632, 13.679, 31.604, 39.387, 29.009, 18.868, 9.198, 31.84, 46.226, 21.934,nonTransporter
20.276, 19.355, 13.825, 29.954, 35.484, 34.562, 12.442, 7.834, 32.258, 51.613, 16.129,nonTransporter
22.677, 24.907, 17.472, 26.58, 34.944, 38.476, 13.197, 9.48, 29.182, 51.673, 19.145,nonTransporter
22.432, 19.189, 12.703, 25.135, 47.568, 27.297, 10.811, 11.622, 42.162, 47.027, 10.811,nonTransporter
20.085, 23.718, 10.256, 25.855, 39.316, 34.829, 10.684, 9.402, 36.752, 50.0, 13.248,nonTransporter
18.889, 27.111, 11.333, 24.889, 36.667, 38.444, 9.333, 9.556, 33.333, 53.111, 13.556,nonTransporter
17.143, 30.571, 15.143, 21.429, 33.143, 45.429, 11.143, 6.0, 29.429, 53.143, 17.429,nonTransporter
29.73, 21.946, 11.351, 37.189, 29.73, 33.081, 15.243, 14.486, 28.541, 57.946, 13.514,nonTransporter
19.38, 24.289, 12.403, 24.031, 38.243, 37.726, 11.37, 8.01, 35.917, 49.612, 14.47,nonTransporter
26.243, 17.256, 7.19, 36.249, 39.425, 24.326, 14.26, 11.983, 35.53, 53.206, 11.264,nonTransporter
21.453, 26.644, 16.955, 24.221, 35.294, 40.484, 11.419, 10.035, 28.374, 51.903, 19.723,nonTransporter
19.474, 23.684, 12.105, 27.895, 36.316, 35.789, 11.579, 7.895, 33.158, 50.526, 16.316,nonTransporter
22.462, 17.538, 4.923, 22.462, 53.231, 24.308, 10.769, 11.692, 49.846, 38.462, 11.692,nonTransporter
21.429, 25.824, 8.516, 30.22, 34.89, 34.89, 9.89, 11.538, 34.341, 53.022, 12.637,nonTransporter
32.143, 19.898, 12.245, 33.163, 36.735, 30.102, 17.857, 14.286, 34.184, 53.061, 12.755,nonTransporter
5.155, 11.856, 14.433, 10.309, 72.165, 17.526, 5.155, 0.0, 40.206, 46.392, 13.402,nonTransporter
23.899, 22.43, 9.479, 29.372, 37.383, 33.244, 13.084, 10.814, 36.048, 52.069, 11.883,nonTransporter
35.683, 19.383, 6.079, 44.229, 30.661, 25.11, 18.414, 17.269, 28.722, 62.026, 9.251,nonTransporter
21.617, 23.496, 13.346, 26.88, 36.654, 36.466, 12.218, 9.398, 31.955, 52.256, 15.789,nonTransporter
18.891, 12.61, 6.084, 29.539, 53.337, 17.125, 11.58, 7.311, 47.301, 47.154, 5.545,nonTransporter
22.222, 19.753, 13.374, 27.16, 43.21, 29.63, 15.226, 6.996, 34.156, 46.708, 19.136,nonTransporter
26.115, 26.752, 13.376, 31.847, 30.892, 37.261, 15.287, 10.828, 26.115, 58.917, 14.968,nonTransporter
19.093, 25.298, 8.353, 27.208, 37.709, 35.084, 9.785, 9.308, 35.322, 52.983, 11.695,nonTransporter
17.937, 20.179, 17.489, 23.318, 42.152, 34.529, 12.108, 5.83, 31.839, 49.776, 18.386,nonTransporter
20.495, 27.252, 14.64, 25.225, 33.333, 41.441, 13.514, 6.982, 28.829, 50.676, 20.495,nonTransporter
21.127, 35.211, 4.225, 23.944, 38.028, 38.028, 8.451, 12.676, 38.028, 53.521, 8.451,nonTransporter
20.672, 26.873, 16.537, 24.031, 31.783, 44.186, 13.953, 6.718, 28.682, 52.972, 18.346,nonTransporter
24.211, 24.211, 7.368, 34.386, 32.982, 32.632, 11.93, 12.281, 35.088, 52.982, 11.93,nonTransporter
25.341, 20.436, 11.989, 29.155, 40.054, 30.79, 16.894, 8.447, 33.243, 46.866, 19.891,nonTransporter
24.078, 24.729, 14.1, 27.549, 37.527, 34.924, 13.232, 10.846, 27.766, 56.399, 15.835,nonTransporter
20.356, 20.865, 11.196, 26.463, 41.476, 32.061, 10.687, 9.669, 35.369, 54.198, 10.433,nonTransporter
20.118, 24.926, 9.519, 21.492, 45.829, 32.679, 11.776, 8.342, 37.782, 51.03, 11.187,nonTransporter
18.038, 25.0, 20.886, 20.253, 36.076, 43.671, 12.025, 6.013, 31.329, 48.734, 19.937,nonTransporter
25.147, 24.165, 11.984, 29.47, 34.185, 36.346, 15.324, 9.823, 30.255, 55.01, 14.735,nonTransporter
29.286, 20.0, 12.143, 36.429, 31.786, 31.786, 16.429, 12.857, 33.571, 51.071, 15.357,nonTransporter
29.262, 17.048, 20.611, 30.28, 38.931, 30.789, 15.776, 13.486, 32.316, 46.565, 21.12,nonTransporter
27.2, 18.2, 8.6, 32.4, 43.8, 23.8, 15.6, 11.6, 38.2, 46.6, 15.2,nonTransporter
27.333, 20.667, 15.333, 29.333, 40.0, 30.667, 14.667, 12.667, 30.667, 53.333, 16.0,nonTransporter
34.853, 23.127, 4.56, 44.951, 26.71, 28.339, 21.173, 13.681, 28.013, 61.564, 10.423,nonTransporter
23.866, 25.776, 12.411, 28.401, 36.516, 35.084, 10.74, 13.126, 33.89, 54.177, 11.933,nonTransporter
32.384, 1.779, 2.491, 38.434, 57.295, 4.27, 11.032, 21.352, 51.246, 45.552, 3.203,nonTransporter
19.686, 22.648, 14.111, 23.171, 42.334, 34.495, 9.582, 10.105, 33.624, 49.477, 16.899,nonTransporter
14.61, 32.468, 10.065, 20.455, 36.364, 43.182, 9.091, 5.519, 33.766, 52.922, 13.312,nonTransporter
23.568, 27.313, 7.269, 27.313, 38.326, 34.361, 10.793, 12.775, 35.683, 50.881, 13.436,nonTransporter
38.062, 18.858, 8.478, 47.578, 25.433, 26.99, 19.031, 19.031, 26.817, 58.651, 14.533,nonTransporter
28.889, 22.222, 10.889, 35.333, 32.667, 32.0, 15.333, 13.556, 30.0, 56.889, 13.111,nonTransporter
19.88, 25.904, 10.241, 21.687, 45.783, 32.53, 11.446, 8.434, 39.759, 43.373, 16.867,nonTransporter
15.53, 32.197, 17.803, 21.97, 30.682, 47.348, 8.712, 6.818, 27.273, 53.409, 19.318,nonTransporter
23.896, 16.466, 9.036, 35.542, 40.361, 24.096, 14.056, 9.839, 34.94, 52.209, 12.851,nonTransporter
25.2, 25.643, 11.979, 29.991, 33.629, 36.38, 13.842, 11.358, 29.725, 56.877, 13.398,nonTransporter
22.592, 23.292, 8.231, 26.095, 43.257, 30.648, 12.259, 10.333, 35.902, 52.014, 12.084,nonTransporter
24.734, 18.351, 7.447, 29.787, 44.415, 25.798, 14.362, 10.372, 38.298, 42.819, 18.883,nonTransporter
21.644, 22.975, 14.873, 25.151, 41.112, 33.736, 12.938, 8.706, 30.834, 53.083, 16.082,nonTransporter
29.798, 21.717, 14.646, 33.586, 35.354, 31.061, 12.121, 17.677, 29.545, 54.293, 16.162,nonTransporter
15.946, 31.351, 11.351, 20.27, 35.946, 43.784, 9.73, 6.216, 32.973, 51.892, 15.135,nonTransporter
14.725, 19.341, 14.066, 22.637, 42.857, 34.505, 7.912, 6.813, 31.648, 53.407, 14.945,nonTransporter
14.243, 24.332, 14.243, 16.914, 43.323, 39.763, 9.199, 5.045, 37.092, 47.478, 15.43,nonTransporter
17.391, 26.087, 12.788, 21.483, 37.852, 40.665, 11.765, 5.627, 36.573, 46.292, 17.136,nonTransporter
19.836, 15.962, 7.512, 36.15, 41.667, 22.183, 11.854, 7.981, 30.634, 62.676, 6.69,nonTransporter
23.104, 21.09, 8.649, 34.123, 36.848, 29.028, 12.441, 10.664, 32.938, 51.896, 15.166,nonTransporter
21.997, 15.228, 9.306, 27.242, 47.716, 25.042, 13.536, 8.46, 40.44, 49.239, 10.321,nonTransporter
27.037, 24.545, 9.875, 34.899, 32.694, 32.407, 14.382, 12.656, 31.927, 56.472, 11.601,nonTransporter
16.279, 28.488, 18.023, 15.116, 37.791, 47.093, 10.465, 5.814, 31.395, 52.326, 16.279,nonTransporter
30.42, 14.685, 11.888, 39.161, 31.818, 29.021, 15.385, 15.035, 35.315, 51.399, 13.287,nonTransporter
30.085, 14.548, 9.463, 36.864, 40.96, 22.175, 9.887, 20.198, 39.124, 50.706, 10.169,nonTransporter
28.612, 21.53, 11.898, 32.578, 37.394, 30.028, 17.564, 11.048, 32.295, 52.125, 15.581,nonTransporter
28.947, 20.888, 12.171, 32.566, 35.362, 32.072, 15.132, 13.816, 34.539, 49.178, 16.283,nonTransporter
19.238, 30.286, 13.143, 22.857, 35.81, 41.333, 9.905, 9.333, 32.571, 50.095, 17.333,nonTransporter
27.778, 16.667, 5.556, 33.333, 38.889, 27.778, 14.815, 12.963, 40.741, 42.593, 16.667,nonTransporter
30.28, 16.876, 10.415, 34.233, 41.948, 23.819, 15.622, 14.658, 37.223, 50.916, 11.861,nonTransporter
30.345, 18.391, 12.184, 35.172, 34.943, 29.885, 15.632, 14.713, 29.655, 55.632, 14.713,nonTransporter
22.881, 25.847, 7.627, 28.814, 36.441, 34.746, 15.678, 7.203, 34.322, 52.966, 12.712,nonTransporter
22.892, 19.277, 8.434, 37.349, 37.349, 25.301, 13.253, 9.639, 33.735, 48.193, 18.072,nonTransporter
28.79, 22.147, 5.792, 35.434, 34.923, 29.642, 11.414, 17.376, 35.434, 56.559, 8.007,nonTransporter
26.271, 24.153, 10.593, 32.203, 30.508, 37.288, 13.983, 12.288, 30.085, 58.475, 11.441,nonTransporter
19.377, 27.855, 11.592, 24.567, 36.851, 38.581, 10.554, 8.824, 33.564, 52.422, 14.014,nonTransporter
27.086, 24.269, 10.401, 30.661, 36.511, 32.828, 15.71, 11.376, 31.094, 55.146, 13.759,nonTransporter
29.091, 26.182, 10.182, 29.455, 35.273, 35.273, 16.364, 12.727, 30.182, 60.0, 9.818,nonTransporter
25.682, 22.311, 15.249, 33.387, 34.831, 31.782, 14.446, 11.236, 30.337, 52.809, 16.854,nonTransporter
20.44, 27.253, 10.549, 25.714, 35.165, 39.121, 13.187, 7.253, 32.308, 52.747, 14.945,nonTransporter
19.944, 19.101, 14.607, 26.966, 38.764, 34.27, 13.202, 6.742, 32.022, 49.719, 18.258,nonTransporter
23.433, 15.123, 10.082, 37.466, 42.234, 20.3, 10.49, 12.943, 35.559, 52.997, 11.444,nonTransporter
12.143, 22.143, 14.286, 22.857, 43.571, 33.571, 6.429, 5.714, 30.714, 52.143, 17.143,nonTransporter
28.652, 24.157, 15.73, 37.079, 30.337, 32.584, 16.292, 12.36, 23.596, 57.865, 18.539,nonTransporter
14.506, 27.16, 16.049, 17.284, 39.815, 42.901, 10.185, 4.321, 31.79, 51.852, 16.358,nonTransporter
25.444, 20.118, 10.355, 28.994, 44.083, 26.923, 13.018, 12.426, 40.237, 48.521, 11.243,nonTransporter
23.204, 18.895, 10.718, 44.862, 30.829, 24.309, 11.823, 11.381, 26.63, 62.541, 10.829,nonTransporter
12.329, 27.397, 10.959, 16.438, 44.292, 39.269, 7.306, 5.023, 41.553, 43.836, 14.612,nonTransporter
16.181, 33.981, 17.799, 19.417, 30.421, 50.162, 11.974, 4.207, 25.243, 56.311, 18.447,nonTransporter
21.895, 24.632, 6.105, 24.632, 46.316, 29.053, 12.211, 9.684, 40.632, 47.368, 12.0,nonTransporter
20.968, 17.025, 4.659, 31.004, 48.746, 20.251, 9.677, 11.29, 45.341, 47.312, 7.348,nonTransporter
19.014, 26.291, 16.667, 26.056, 35.915, 38.028, 10.329, 8.685, 29.108, 51.643, 19.249,nonTransporter
22.716, 24.159, 14.904, 26.683, 35.096, 38.221, 12.62, 10.096, 32.091, 50.24, 17.668,nonTransporter
26.104, 19.277, 6.426, 32.129, 42.972, 24.9, 13.655, 12.45, 33.735, 55.422, 10.843,nonTransporter
23.232, 26.263, 10.606, 31.313, 32.828, 35.859, 12.121, 11.111, 29.293, 57.576, 13.131,nonTransporter
15.522, 32.836, 14.627, 16.119, 34.925, 48.955, 12.239, 3.284, 30.149, 54.627, 15.224,nonTransporter
26.783, 23.846, 10.699, 36.503, 30.28, 33.217, 14.895, 11.888, 28.811, 57.063, 14.126,nonTransporter
23.249, 22.335, 12.487, 28.731, 38.985, 32.284, 12.386, 10.863, 32.589, 52.386, 15.025,nonTransporter
31.299, 16.142, 7.087, 38.583, 37.795, 23.622, 15.748, 15.551, 36.417, 49.409, 14.173,nonTransporter
17.494, 21.749, 13.948, 21.986, 41.135, 36.879, 11.82, 5.674, 37.352, 45.154, 17.494,nonTransporter
21.339, 20.502, 10.879, 29.707, 43.096, 27.197, 11.715, 9.623, 36.82, 48.954, 14.226,nonTransporter
33.855, 21.764, 5.974, 42.248, 29.161, 28.592, 13.94, 19.915, 32.575, 59.033, 8.393,nonTransporter
22.193, 29.144, 9.893, 33.957, 28.61, 37.433, 11.23, 10.963, 25.936, 63.369, 10.695,nonTransporter
18.263, 16.704, 5.568, 24.944, 51.448, 23.608, 8.463, 9.8, 40.089, 50.111, 9.8,nonTransporter
25.698, 28.492, 11.732, 28.492, 30.726, 40.782, 14.525, 11.173, 28.492, 56.983, 14.525,nonTransporter
26.866, 23.134, 13.433, 30.597, 35.075, 34.328, 14.925, 11.94, 27.612, 53.731, 18.657,nonTransporter
23.013, 23.431, 15.9, 30.962, 33.473, 35.565, 10.879, 12.134, 28.87, 53.975, 17.155,nonTransporter
17.108, 32.587, 13.646, 24.644, 30.346, 45.01, 10.183, 6.925, 27.699, 56.823, 15.479,nonTransporter
23.741, 27.698, 18.345, 28.417, 29.856, 41.727, 17.266, 6.475, 20.504, 59.712, 19.784,nonTransporter
16.406, 28.125, 10.547, 21.484, 38.281, 40.234, 10.938, 5.469, 36.719, 51.172, 12.109,nonTransporter
12.451, 22.957, 12.84, 27.626, 40.467, 31.907, 8.171, 4.28, 31.907, 54.086, 14.008,nonTransporter
16.854, 26.404, 19.101, 19.944, 40.169, 39.888, 10.112, 6.742, 26.966, 53.09, 19.944,nonTransporter
26.838, 24.588, 13.62, 31.82, 34.03, 34.15, 15.066, 11.772, 30.213, 54.118, 15.669,nonTransporter
27.848, 22.423, 3.797, 38.879, 33.454, 27.667, 12.658, 15.19, 34.72, 54.792, 10.488,nonTransporter
29.206, 18.224, 19.159, 34.112, 34.579, 31.308, 13.785, 15.421, 30.607, 45.794, 23.598,nonTransporter
22.162, 19.459, 9.73, 29.73, 40.541, 29.73, 10.811, 11.351, 42.703, 45.946, 11.351,nonTransporter
20.0, 21.695, 12.034, 27.288, 39.322, 33.39, 12.373, 7.627, 36.441, 48.644, 14.915,nonTransporter
21.067, 24.0, 17.867, 22.4, 37.867, 39.733, 12.0, 9.067, 29.333, 52.0, 18.667,nonTransporter
30.588, 20.588, 5.294, 42.941, 30.588, 26.471, 14.706, 15.882, 35.294, 58.824, 5.882,nonTransporter
14.522, 26.471, 20.588, 18.934, 38.603, 42.463, 9.743, 4.779, 28.125, 50.368, 21.507,nonTransporter
19.921, 20.577, 15.596, 24.64, 43.775, 31.586, 10.878, 9.043, 34.338, 48.362, 17.3,nonTransporter
27.5, 25.5, 9.0, 34.0, 31.0, 35.0, 16.5, 11.0, 30.5, 58.0, 11.5,nonTransporter
29.363, 23.546, 9.141, 34.626, 31.856, 33.518, 15.789, 13.573, 32.687, 56.233, 11.08,nonTransporter
27.829, 20.183, 11.009, 34.251, 36.391, 29.358, 14.679, 13.15, 34.557, 53.823, 11.621,nonTransporter
35.455, 2.727, 0.455, 39.545, 57.273, 3.182, 12.727, 22.727, 50.0, 49.545, 0.455,nonTransporter
16.431, 30.312, 15.864, 24.079, 30.312, 45.609, 10.765, 5.666, 26.629, 52.691, 20.68,nonTransporter
31.824, 21.438, 9.72, 36.884, 32.357, 30.759, 15.979, 15.846, 32.756, 54.993, 12.25,nonTransporter
23.06, 22.198, 6.681, 31.466, 40.517, 28.017, 12.069, 10.991, 37.931, 54.526, 7.543,nonTransporter
26.766, 15.242, 11.152, 31.97, 39.405, 28.625, 13.011, 13.755, 34.201, 52.788, 13.011,nonTransporter
19.368, 26.877, 13.043, 24.506, 35.178, 40.316, 11.067, 8.3, 35.573, 49.802, 14.625,nonTransporter
19.475, 26.915, 16.849, 23.195, 34.792, 42.013, 12.035, 7.44, 31.291, 52.298, 16.411,nonTransporter
18.75, 26.103, 24.632, 16.176, 39.338, 44.485, 13.235, 5.515, 27.206, 54.044, 18.75,nonTransporter
31.474, 19.323, 6.474, 40.637, 34.462, 24.9, 15.239, 16.235, 30.976, 57.769, 11.255,nonTransporter
25.0, 19.161, 7.847, 37.774, 35.036, 27.19, 13.504, 11.496, 35.219, 53.832, 10.949,nonTransporter
22.428, 26.132, 11.523, 26.132, 35.391, 38.477, 12.551, 9.877, 32.305, 51.029, 16.667,nonTransporter
24.618, 11.315, 3.058, 29.358, 54.74, 15.902, 13.456, 11.162, 41.437, 52.752, 5.81,nonTransporter
26.518, 20.243, 14.17, 32.186, 33.401, 34.413, 15.385, 11.134, 28.543, 52.429, 19.028,nonTransporter
26.389, 25.463, 12.5, 34.722, 33.796, 31.481, 16.667, 9.722, 28.241, 58.333, 13.426,nonTransporter
16.809, 29.63, 17.094, 22.507, 31.909, 45.584, 10.256, 6.553, 29.06, 53.846, 17.094,nonTransporter
26.651, 22.611, 11.733, 33.178, 33.489, 33.333, 14.219, 12.432, 29.992, 55.711, 14.297,nonTransporter
20.89, 25.342, 10.959, 24.658, 39.041, 36.301, 11.986, 8.904, 32.877, 54.795, 12.329,nonTransporter
25.823, 21.739, 11.891, 30.204, 38.801, 30.995, 13.735, 12.088, 35.178, 52.536, 12.286,nonTransporter
24.083, 22.592, 15.482, 29.931, 34.289, 35.78, 13.647, 10.436, 29.014, 52.638, 18.349,nonTransporter
19.382, 19.382, 10.65, 31.31, 43.024, 25.666, 10.756, 8.626, 39.404, 48.456, 12.141,nonTransporter
18.081, 25.461, 22.14, 19.926, 34.686, 45.387, 13.284, 4.797, 26.568, 50.185, 23.247,nonTransporter
20.293, 26.691, 12.98, 27.057, 36.563, 36.38, 11.152, 9.141, 32.907, 52.285, 14.808,nonTransporter
29.751, 21.194, 6.866, 37.711, 34.428, 27.861, 15.821, 13.93, 34.03, 53.731, 12.239,nonTransporter
19.697, 16.667, 4.545, 25.758, 43.939, 30.303, 12.879, 6.818, 49.242, 36.364, 14.394,nonTransporter
32.323, 19.192, 11.785, 36.7, 34.343, 28.956, 9.764, 22.559, 33.333, 51.178, 15.488,nonTransporter
20.804, 20.567, 14.421, 25.059, 41.844, 33.097, 14.421, 6.383, 33.57, 47.281, 19.149,nonTransporter
23.77, 22.541, 11.885, 33.197, 36.475, 30.328, 15.164, 8.607, 28.689, 55.328, 15.984,nonTransporter
20.17, 26.989, 9.943, 27.841, 35.511, 36.648, 11.364, 8.807, 34.659, 50.284, 15.057,nonTransporter
14.987, 26.873, 12.403, 16.537, 44.444, 39.018, 11.37, 3.618, 39.018, 44.444, 16.537,nonTransporter
26.799, 25.634, 9.87, 35.435, 30.363, 34.202, 12.337, 14.462, 31.117, 57.505, 11.378,nonTransporter
19.767, 24.086, 9.635, 30.565, 36.047, 33.389, 10.963, 8.804, 32.392, 55.15, 12.458,nonTransporter
23.355, 25.987, 16.118, 30.921, 32.895, 36.184, 14.145, 9.211, 25.658, 57.237, 17.105,nonTransporter
25.691, 20.718, 10.221, 29.972, 41.298, 28.729, 13.674, 12.017, 36.05, 50.0, 13.95,nonTransporter
28.0, 17.714, 6.286, 33.143, 41.714, 25.143, 19.429, 8.571, 38.286, 46.857, 14.857,nonTransporter
23.664, 20.865, 4.326, 37.659, 37.15, 25.191, 9.924, 13.74, 39.949, 51.399, 8.651,nonTransporter
22.154, 23.171, 8.74, 26.016, 40.854, 33.13, 10.976, 11.179, 38.008, 48.577, 13.415,nonTransporter
25.641, 18.974, 11.795, 26.667, 43.846, 29.487, 16.154, 9.487, 35.385, 47.179, 17.436,nonTransporter
13.244, 30.655, 12.054, 14.881, 40.327, 44.792, 8.482, 4.762, 35.714, 50.595, 13.69,nonTransporter
26.984, 22.619, 7.937, 37.698, 30.026, 32.275, 13.36, 13.624, 29.233, 58.598, 12.169,nonTransporter
24.101, 21.583, 12.59, 29.137, 38.129, 32.374, 12.95, 11.151, 33.094, 48.561, 17.986,nonTransporter
28.708, 21.769, 12.142, 34.172, 33.478, 32.35, 15.785, 12.923, 30.529, 54.38, 15.091,nonTransporter
27.386, 18.257, 16.183, 39.419, 29.046, 31.535, 15.768, 11.618, 28.216, 52.282, 19.502,nonTransporter
21.552, 22.414, 12.5, 31.466, 32.759, 35.776, 12.931, 8.621, 34.914, 50.862, 14.224,nonTransporter
30.561, 17.988, 18.569, 35.977, 29.981, 34.043, 14.507, 16.054, 28.046, 51.257, 20.696,nonTransporter
28.047, 25.209, 8.18, 34.224, 33.389, 32.387, 13.689, 14.357, 33.556, 54.09, 12.354,nonTransporter
20.725, 26.425, 12.694, 23.834, 41.192, 34.974, 7.513, 13.212, 36.788, 53.109, 10.104,nonTransporter
12.446, 35.622, 13.734, 14.592, 38.627, 46.781, 8.584, 3.863, 30.043, 55.794, 14.163,nonTransporter
27.871, 20.98, 13.629, 29.862, 39.051, 31.087, 14.701, 13.17, 31.853, 52.986, 15.161,nonTransporter
19.121, 30.22, 13.626, 23.736, 33.736, 42.527, 10.11, 9.011, 28.022, 57.143, 14.835,nonTransporter
29.405, 22.162, 11.459, 38.811, 28.324, 32.865, 14.811, 14.595, 26.486, 59.459, 14.054,nonTransporter
23.053, 24.299, 13.396, 26.48, 37.072, 36.449, 14.33, 8.723, 32.71, 51.09, 16.199,nonTransporter
17.632, 30.479, 13.602, 21.159, 38.035, 40.806, 10.327, 7.305, 31.738, 51.637, 16.625,nonTransporter
17.302, 24.047, 17.889, 20.821, 40.176, 39.003, 11.144, 6.158, 30.205, 50.147, 19.648,nonTransporter
32.243, 20.561, 9.346, 37.85, 30.374, 31.776, 16.822, 15.421, 30.841, 50.935, 18.224,nonTransporter
20.259, 22.042, 13.614, 21.232, 46.515, 32.253, 12.642, 7.618, 36.305, 51.378, 12.318,nonTransporter
18.817, 21.893, 11.834, 26.627, 40.592, 32.781, 10.414, 8.402, 33.609, 53.609, 12.781,nonTransporter
13.718, 22.383, 17.329, 16.245, 44.765, 38.989, 9.386, 4.332, 41.516, 41.155, 17.329,nonTransporter
28.319, 20.059, 12.684, 33.038, 37.758, 29.204, 13.717, 14.602, 33.776, 50.442, 15.782,nonTransporter
14.493, 27.053, 18.841, 20.29, 35.749, 43.961, 7.246, 7.246, 32.85, 47.343, 19.807,nonTransporter
20.307, 24.521, 13.985, 28.161, 33.525, 38.314, 13.027, 7.28, 28.352, 53.831, 17.816,nonTransporter
19.216, 28.627, 15.686, 25.686, 35.882, 38.431, 13.333, 5.882, 27.059, 53.922, 19.02,nonTransporter
13.904, 19.251, 5.882, 20.321, 54.545, 25.134, 9.091, 4.813, 50.267, 40.107, 9.626,nonTransporter
16.01, 22.31, 14.698, 19.423, 40.682, 39.895, 8.924, 7.087, 35.696, 48.294, 16.01,nonTransporter
